doc_number,survey_number,registration_date,area_sqft,seller,buyer,sale_value
SRO/TN/72746,T-507/5C,14/09/2022,239118.85,Christopher Bobal,Veluchami,0.0
SRO/TN/60809,T-711/8D,24/04/2025,52358.84,George Rastogi,Siva,552132.6
SRO/TN/23239,SF/27/6A,13/08/2025,35805.47,Pranav Khatri,Chandra,298402.94
SRO/TN/73279,SF/27/6A,12/09/2025,35805.47,Chandra,Gaurav Bail,421404.38
SRO/TN/72945,SF/216/7,17/11/2022,49967.21,Nicholas Rama,Ayyanar,0.0
SRO/TN/77833,RS/386/3,20/02/2022,159224.67,Bhavani Dube,Kumar,1976829.8
SRO/TN/93711,T-1/2A,02/04/2025,88876.02,Chanchal Swaminathan,Vadivel,967479.56
SRO/TN/82734,T-73/9,12/12/2023,52164.77,Dayita Deep,Karthik,92983753.13
SRO/TN/18498,T-351/3A,04/03/2025,98362.35,Gopal Pillai,Mani,106883921.34
SRO/TN/56869,SF/31/1C,18/06/2025,73075.69,Vrishti Sehgal,Velu,544402.98
SRO/TN/78319,T-798/3,06/03/2023,156690.09,Vamakshi Loyal,Andal,0.0
SRO/TN/99491,RS/4/4B,10/03/2022,34659.76,Gautam Sami,Chinnasamy,598780.22
SRO/TN/74947,SF/646/5,05/01/2025,132573.14,Quincy Saraf,Ramasamy,225723205.67
SRO/TN/10056,RS/519/3A,06/01/2024,81128.38,Girik Baria,Kannen,1322859.94
SRO/TN/49191,SF/724/7,15/06/2026,15030.71,Ubika Kapur,Kumaar,131702.2
SRO/TN/18624,T-459/5,08/02/2025,68226.98,Warhi Vyas,Veluchami,1241177.63
SRO/TN/18969,T-497/9C,01/07/2023,37494.97,Bina Sidhu,Elangovan,812665.02
SRO/TN/98973,T-636/6D,28/05/2023,31792.79,Fariq Sridhar,Chinnasamy,22160541.88
SRO/TN/26041,SF/999/5A,14/07/2022,78974.41,Manthan Datta,Thangaraj,3808410.29
SRO/TN/59842,T-888/2,26/03/2026,140341.56,Yuvraj Virk,Vadivel,182955620.49
SRO/TN/32692,RS/760/3,21/02/2024,116978.94,Chakrika Batta,Parvati,567458.27
SRO/TN/62118,T-473/9C,30/05/2024,29475.43,Chakradev Varghese,Karuppasamy,0.0
SRO/TN/40307,T-560/8,21/09/2023,40823.06,Yashvi Sandal,Kannen,75186574.02
SRO/TN/33304,SF/715/5B,22/07/2022,67805.68,Girindra Shetty,Nagarajan,0.0
SRO/TN/96096,RS/198/9,23/04/2022,127304.43,Isha Kumar,Surase,994238.8
SRO/TN/57433,T-61/3A,01/01/2022,34687.42,Yahvi Babu,Manimegalai,0.0
SRO/TN/21798,T-417/5,14/11/2022,46311.68,Turvi Gola,Baala,2156734.23
SRO/TN/40916,SF/990/3,01/09/2024,24540.51,Maya Bath,Jeyaram,0.0
SRO/TN/13231,T-877/3,25/04/2024,24390.89,Omaja Mishra,Arumugam,406726.88
SRO/TN/82431,RS/267/2D,17/03/2025,94631.58,Suhani Sengupta,Raja,666640.76
SRO/TN/11636,T-437/1B,16/05/2024,145547.3,Harita Grover,Aroon,0.0
SRO/TN/93879,RS/830/5,03/03/2023,52838.16,Qasim Brar,Marimuthu,382503371.44
SRO/TN/40029,T-754/9,09/09/2023,121702.36,Hitesh Saraf,Gopi,1293345.94
SRO/TN/50421,RS/611/8D,24/04/2023,60699.68,Abdul Rana,Ilangovan,0.0
SRO/TN/83134,RS/113/4,13/07/2023,35684.8,Agastya Garg,Gopi,457845.42
SRO/TN/40318,RS/770/8,12/05/2022,72977.84,Triveni Ravel,Malathi,939199.44
SRO/TN/31853,SF/910/6B,02/12/2022,170251.64,Chavvi Patel,Saravanan,813375.36
SRO/TN/64792,SF/821/4,11/02/2022,38189.89,Chasmum Chahal,Kumar,1803660.1
SRO/TN/67111,RS/196/5,12/08/2026,215703.93,Krishna Atwal,Ramaswamy,0.0
SRO/TN/70203,T-317/2B,11/01/2026,8214.47,Isaac Babu,Vadivel,6873881.92
SRO/TN/49174,T-533/7C,26/11/2024,97677.44,Avi Kadakia,Arun,0.0
SRO/TN/92343,SF/755/6C,30/03/2024,59311.24,Maanav Khurana,Saravanan,1287608.0
SRO/TN/32798,SF/102/8,02/10/2023,47474.61,Rayaan Chadha,Ayyanar,62604299.18
SRO/TN/82353,RS/95/9D,03/03/2026,56165.38,Ubika Divan,Kalaiarasan,864438.62
SRO/TN/51864,RS/577/5A,04/02/2022,10830.74,Pahal Bains,Valli,185456.87
SRO/TN/76571,SF/670/8,24/11/2025,44244.69,Ojas Dua,Kamakshi,572694.02
SRO/TN/41129,T-556/8,12/02/2025,83362.85,Vedhika Sinha,Saravanan,1591677.17
SRO/TN/88709,T-554/1D,02/02/2022,167920.39,Shivani Kibe,Rajendran,678624133.63
SRO/TN/80950,T-310/6B,18/07/2023,33800.15,Chaitaly Ramanathan,Kanakammal,570867.51
SRO/TN/33689,T-454/7,08/08/2023,23797.37,Gauri Anand,Karthik,161588.79
SRO/TN/98916,T-618/1C,25/02/2023,30261.09,Rachana Sagar,Raja,0.0
SRO/TN/46555,SF/524/3D,30/12/2022,111528.75,Bina Bansal,Annamma,2444437.44
SRO/TN/47610,RS/567/4,25/11/2025,64617.41,Mugdha Sunder,Balasubramanian,540692.25
SRO/TN/63085,RS/503/6A,18/06/2026,41384.72,Vincent Bhat,Balasubramanian,54846236.99
SRO/TN/41934,SF/758/2D,12/03/2024,77631.29,Pahal Mutti,Arun,1072043.33
SRO/TN/34829,RS/451/1,15/11/2022,64492.45,Amrita Sahni,Gopee,0.0
SRO/TN/96948,RS/270/1,07/09/2022,107563.01,Jackson Talwar,Saravanan,593804.69
SRO/TN/88116,RS/872/1,17/01/2023,27640.51,Saumya Sarin,Maheash,288237.9
SRO/TN/80242,RS/872/1,10/03/2023,27640.51,Maheash,Neel Mani,350848.91
SRO/TN/68312,SF/597/8D,09/07/2022,105088.06,Upasna Padmanabhan,Vadivel,4924336.58
SRO/TN/14553,RS/422/8B,06/01/2025,61513.64,Vincent Tripathi,Mahesh,511579.62
SRO/TN/23145,SF/68/7,12/02/2022,9322.4,Harinakshi Sidhu,Periyasamy,7516919.9
SRO/TN/20724,SF/616/3C,09/09/2022,59920.16,Chaaya Ramakrishnan,Karthik,1250521.49
SRO/TN/46248,SF/340/9,03/01/2022,38021.0,Jagvi Sodhi,Murugan,320566.73
SRO/TN/17943,RS/817/7,30/05/2023,31129.84,Sarthak Mandal,Venkat,650657.57
SRO/TN/77084,RS/558/5C,07/07/2023,72335.24,Vasudha Dayal,Rajendran,937505.7
SRO/TN/45107,SF/415/9,16/12/2022,98513.15,Ryan Dugar,Pandi,2023551.26
SRO/TN/57072,RS/396/1C,21/12/2022,96955.83,Harrison Sagar,Mahesh,0.0
SRO/TN/57666,T-830/3B,24/12/2025,21806.91,Chavvi Keer,Sundar,463267.62
SRO/TN/98106,T-394/3,26/01/2023,31214.77,Champak Badami,Sundar,0.0
SRO/TN/96335,RS/976/2,03/05/2024,53382.27,Advika Parikh,Nagarajan,602216.07
SRO/TN/18415,SF/137/4,22/11/2021,107127.07,Owen Thakur,Saraswathi,2095144.76
SRO/TN/80632,T-74/6,25/02/2024,26955.39,Devansh Nazareth,Periyasamy,401883.42
SRO/TN/73544,RS/65/8,07/05/2022,38783.73,Ishaan Karan,Selvi,694782.03
SRO/TN/58975,T-393/4A,06/02/2026,19485.89,Udarsh Sur,Nagrajan,283199.4
SRO/TN/13356,T-343/6B,03/04/2023,21787.32,Harini Pant,Kalaiarasan,377765.21
SRO/TN/55657,T-47/1,08/01/2025,79295.28,Amara Dora,Rajendiran,701740.43
SRO/TN/73853,RS/66/4D,26/10/2024,154023.66,Chandresh Sarma,Selvi,0.0
SRO/TN/53733,SF/980/4,29/05/2022,48452.51,Indrajit Cherian,Subramanee,85280803.23
SRO/TN/66051,SF/267/8B,19/02/2026,105643.7,Benjamin Tripathi,Susila,743526.5
SRO/TN/36741,RS/293/4A,25/05/2023,63277.85,Oliver Dalal,Raman,1347516.38
SRO/TN/22154,SF/741/9A,28/04/2026,30974.09,Janaki Dugar,Shanmugam,238674.34
SRO/TN/46699,RS/548/7,09/04/2024,59909.28,Riya Toor,Parvati,768684.64
SRO/TN/38555,RS/309/3,15/11/2024,180705.11,Hardik Dube,Ponnammal,1343186.63
SRO/TN/26011,T-673/4,19/01/2022,41063.2,Gaurika Devi,Raja,325517.45
SRO/TN/43817,SF/190/4,15/07/2026,164369.92,Saksham Sarna,Arun,3402412.56
SRO/TN/74184,T-794/8D,04/05/2024,69307.46,Thangaraj,Diya Ahluwalia,83263556.99
SRO/TN/67878,T-794/8D,03/06/2024,69307.46,Diya Ahluwalia,Robert Natt,145711224.72
SRO/TN/62619,T-794/8D,03/07/2024,69307.46,Robert Natt,Aryan Kara,208158892.46
